alpha log_norm
1.8714002199487592 -2.2423686859203587
1.9588138571025668 -2.1162031886824586
1.7838709392591585 -2.32203995608913
3.849657499774874 -1.063130959076268
1.86268637036048 -2.154483796844692
2.095027668849833 -2.089542545044549
1.4944515761061856 -2.431339371296267
1.500714816730438 -2.4105577646499423
1.6223676061780656 -2.3589614469994844
2.1777439945691763 -2.1280055224528507
1.1845966681145195 -2.5867657736584304
1.6379601427075396 -2.2889246505833643
